datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,154273.39344787598,741201.1036529541,0.12834136004626706
2020-03-10 09:30:00-04:00,167527.5616607666,1111802.4027252197,0.08591350664344333
2020-03-11 09:30:00-04:00,250618.40272521973,1111802.4027252197,0.4959831101267216
2020-03-12 09:30:00-04:00,235410.36058044434,799738.4027252197,-0.060682064762217935
2020-03-13 09:30:00-04:00,235410.36058044434,799738.4027252197,0.0
2020-03-14 09:30:00-04:00,235410.36058044434,799738.4027252197,0.0
2020-03-16 09:30:00-04:00,274127.61712646484,799738.4027252197,0.16446708823926226
2020-03-17 09:30:00-04:00,292982.1527252197,799738.4027252197,0.06878013896008373
2020-03-18 09:30:00-04:00,290534.5468414307,602038.0468414307,-0.008354112566319238
2020-03-19 09:30:00-04:00,286263.9884307862,602038.0468414307,-0.014698969389603578
2020-03-20 09:30:00-04:00,286263.9884307862,602038.0468414307,0.0
2020-03-21 09:30:00-04:00,286263.9884307862,602038.0468414307,0.0
2020-03-23 09:30:00-04:00,296823.2092254639,602038.0468414307,0.03688630502411505
2020-03-24 09:30:00-04:00,283217.3131988526,602038.0468414307,-0.04583838326563072
2020-03-25 09:30:00-04:00,277163.00127868657,602038.0468414307,-0.021376913197093894
2020-03-26 09:30:00-04:00,272280.50127868657,602038.0468414307,-0.017615987622715434
2020-03-27 09:30:00-04:00,272280.50127868657,602038.0468414307,0.0
2020-03-28 09:30:00-04:00,272280.50127868657,602038.0468414307,0.0
2020-03-30 09:30:00-04:00,262788.93002014165,602038.0468414307,-0.034859533510370744
2020-03-31 09:30:00-04:00,279168.09240417485,602038.0468414307,0.062328205312064844
2020-04-01 09:30:00-04:00,282800.6636627198,602038.0468414307,0.01301212909849947
2020-04-02 09:30:00-04:00,275548.5339935303,602038.0468414307,-0.025643962695358624
2020-04-03 09:30:00-04:00,275548.5339935303,602038.0468414307,0.0
2020-04-04 09:30:00-04:00,275548.5339935303,602038.0468414307,0.0
2020-04-06 09:30:00-04:00,245016.637966919,602038.0468414307,-0.11080405903131463
2020-04-07 09:30:00-04:00,253154.137966919,602038.0468414307,0.03321203028301567
2020-04-08 09:30:00-04:00,240628.90432434087,602038.0468414307,-0.049476709103664196
2020-04-09 09:30:00-04:00,240628.90432434087,602038.0468414307,0.0
2020-04-10 09:30:00-04:00,240628.90432434087,602038.0468414307,0.0
2020-04-13 09:30:00-04:00,236202.0725372315,602038.0468414307,-0.018396924507217527
2020-04-14 09:30:00-04:00,244294.01122741704,902967.6386077881,0.03425854228654179
2020-04-15 09:30:00-04:00,240544.7030914307,902967.6386077881,-0.015347523736453983
2020-04-16 09:30:00-04:00,225760.88702087407,902967.6386077881,-0.06145974482313721
2020-04-17 09:30:00-04:00,225760.88702087407,902967.6386077881,0.0
2020-04-18 09:30:00-04:00,225760.88702087407,902967.6386077881,0.0
2020-04-20 09:30:00-04:00,246287.3225372315,902967.6386077881,0.0909211324743755
2020-04-21 09:30:00-04:00,242443.07412414555,902967.6386077881,-0.015608795343109105
2020-04-22 09:30:00-04:00,237364.89178161626,902967.6386077881,-0.020945875071394893
2020-04-23 09:30:00-04:00,236795.3225372315,902967.6386077881,-0.002399551341016326
2020-04-24 09:30:00-04:00,236795.3225372315,902967.6386077881,0.0
2020-04-25 09:30:00-04:00,236795.3225372315,902967.6386077881,0.0
2020-04-27 09:30:00-04:00,212377.20467834477,902967.6386077881,-0.10311908865956354
2020-04-28 09:30:00-04:00,213168.22982482915,-238994.7982818603,0.0037246235898171776
2020-04-29 09:30:00-04:00,213447.39846496587,-238994.7982818603,0.0013096165426063067
2020-04-30 09:30:00-04:00,203521.0079315186,-238994.7982818603,-0.04650509026970662
2020-05-01 09:30:00-04:00,203521.0079315186,-238994.7982818603,0.0
2020-05-02 09:30:00-04:00,203521.0079315186,-238994.7982818603,0.0
2020-05-04 09:30:00-04:00,205583.86443786626,-238994.7982818603,0.010135840655043138
2020-05-05 09:30:00-04:00,207755.25497131352,-238994.7982818603,0.010562066917968238
2020-05-06 09:30:00-04:00,207305.4517181397,-238994.7982818603,-0.002165063180885274
2020-05-07 09:30:00-04:00,212485.78603820805,-238994.7982818603,0.024988895743618622
2020-05-08 09:30:00-04:00,212485.78603820805,-238994.7982818603,0.0
2020-05-09 09:30:00-04:00,212485.78603820805,-238994.7982818603,0.0
2020-05-11 09:30:00-04:00,216673.50497131352,-238994.7982818603,0.019708230894806666
2020-05-12 09:30:00-04:00,204684.2579315186,-238994.7982818603,-0.055333239942660484
2020-05-13 09:30:00-04:00,193656.67065124516,-238994.7982818603,-0.053876088917218734
2020-05-14 09:30:00-04:00,189808.60453033447,189808.60453033447,-0.0198705580756402
2020-05-15 09:30:00-04:00,189808.60453033447,189808.60453033447,0.0
2020-05-16 09:30:00-04:00,189808.60453033447,189808.60453033447,0.0
2020-05-18 09:30:00-04:00,189808.60453033447,189808.60453033447,0.0
2020-05-19 09:30:00-04:00,190281.94492340088,95027.90256500244,0.00249377731972511
2020-05-20 09:30:00-04:00,190594.28531646729,95027.90256500244,0.0016414610077279956
2020-05-21 09:30:00-04:00,189879.44492340088,95027.90256500244,-0.0037505867076731425
2020-05-22 09:30:00-04:00,189879.44492340088,95027.90256500244,0.0
2020-05-23 09:30:00-04:00,189879.44492340088,95027.90256500244,0.0
2020-05-26 09:30:00-04:00,192310.54099273682,95027.90256500244,0.01280336621121192
2020-05-27 09:30:00-04:00,193125.2005996704,95027.90256500244,0.004236167205022623
2020-05-28 09:30:00-04:00,192420.0198135376,95027.90256500244,-0.0036514177535772463
2020-05-29 09:30:00-04:00,192420.0198135376,95027.90256500244,0.0
2020-05-30 09:30:00-04:00,192420.0198135376,95027.90256500244,0.0
2020-06-01 09:30:00-04:00,193736.99863433838,95027.90256500244,0.006844292096409577
2020-06-02 09:30:00-04:00,194925.1794204712,95027.90256500244,0.0061329575378392676
2020-06-03 09:30:00-04:00,195205.31784820557,95027.90256500244,0.0014371587527441942
2020-06-04 09:30:00-04:00,197175.9661026001,95027.90256500244,0.010095259064237805
2020-06-05 09:30:00-04:00,197175.9661026001,95027.90256500244,0.0
2020-06-06 09:30:00-04:00,197175.9661026001,95027.90256500244,0.0
2020-06-08 09:30:00-04:00,198164.49863433838,95027.90256500244,0.005013453471423013
2020-06-09 09:30:00-04:00,198525.1468887329,95027.90256500244,0.0018199438187969097
2020-06-10 09:30:00-04:00,195318.0198135376,95027.90256500244,-0.01615476490236678
2020-06-11 09:30:00-04:00,194281.1794204712,95027.90256500244,-0.005308472787386664
2020-06-12 09:30:00-04:00,194281.1794204712,241750.13791656494,0.0
2020-06-13 09:30:00-04:00,194281.1794204712,241750.13791656494,0.0
2020-06-15 09:30:00-04:00,193166.2162246704,241750.13791656494,-0.005738915108126519
2020-06-16 09:30:00-04:00,193923.38819122314,362578.9821243286,0.003919794989782677
2020-06-17 09:30:00-04:00,196103.606880188,362578.9821243286,0.01124268046933552
2020-06-18 09:30:00-04:00,191436.08277130127,543934.8378372192,-0.023801316983110832
2020-06-19 09:30:00-04:00,191436.08277130127,543934.8378372192,0.0
2020-06-20 09:30:00-04:00,191436.08277130127,543934.8378372192,0.0
2020-06-22 09:30:00-04:00,192199.0687942505,543934.8378372192,0.003985591493014029
2020-06-23 09:30:00-04:00,199462.5566482544,816044.1493606567,0.037791483067899145
2020-06-24 09:30:00-04:00,212138.84693145752,816044.1493606567,0.06355223003361643
2020-06-25 09:30:00-04:00,206785.74207305908,816044.1493606567,-0.025233967921622802
2020-06-26 09:30:00-04:00,206785.74207305908,-201325.54280853271,0.0
2020-06-27 09:30:00-04:00,206785.74207305908,-201325.54280853271,0.0
2020-06-29 09:30:00-04:00,203893.11417388916,-201325.54280853271,-0.0139885268209059
2020-06-30 09:30:00-04:00,211331.27695465088,-201325.54280853271,0.03648069632414419
2020-07-01 09:30:00-04:00,217556.36417388916,-201325.54280853271,0.02945653529824699
2020-07-02 09:30:00-04:00,217556.36417388916,-201325.54280853271,0.0
2020-07-03 09:30:00-04:00,217556.36417388916,-201325.54280853271,0.0
2020-07-06 09:30:00-04:00,219076.00370025635,-201325.54280853271,0.006985038254971876
2020-07-07 09:30:00-04:00,218049.5676651001,-201325.54280853271,-0.004685296508149972
2020-07-08 09:30:00-04:00,221022.1723098755,-201325.54280853271,0.013632701392652935
2020-07-09 09:30:00-04:00,217649.68393707275,-201325.54280853271,-0.015258597531447982
2020-07-10 09:30:00-04:00,217649.68393707275,-201325.54280853271,0.0
2020-07-11 09:30:00-04:00,217649.68393707275,-201325.54280853271,0.0
2020-07-13 09:30:00-04:00,216303.34091949463,-201325.54280853271,-0.006185825741733542
2020-07-14 09:30:00-04:00,228446.99207305908,-201325.54280853271,0.056141764162968455
2020-07-15 09:30:00-04:00,224954.53858184814,-201325.54280853271,-0.015287806854090813
2020-07-16 09:30:00-04:00,227740.50370025635,-201325.54280853271,0.012384569504449328
2020-07-17 09:30:00-04:00,227740.50370025635,-201325.54280853271,0.0
2020-07-18 09:30:00-04:00,227740.50370025635,-201325.54280853271,0.0
2020-07-20 09:30:00-04:00,233832.32346343994,-201325.54280853271,0.02674895182984849
2020-07-21 09:30:00-04:00,231392.91068267822,-201325.54280853271,-0.010432316390779572
2020-07-22 09:30:00-04:00,233858.96881866455,-201325.54280853271,0.010657448962938076
2020-07-23 09:30:00-04:00,226500.82346343994,-201325.54280853271,-0.031464028907653985
2020-07-24 09:30:00-04:00,226500.82346343994,-201325.54280853271,0.0
2020-07-25 09:30:00-04:00,226500.82346343994,-201325.54280853271,0.0
2020-07-27 09:30:00-04:00,228473.6374282837,-201325.54280853271,0.008709963763827933
2020-07-28 09:30:00-04:00,228060.41068267822,-201325.54280853271,-0.0018086408141296806
2020-07-29 09:30:00-04:00,227767.14905548096,-201325.54280853271,-0.0012858944975123743
2020-07-30 09:30:00-04:00,233099.14905548096,-201325.54280853271,0.02340987285528695
2020-07-31 09:30:00-04:00,233099.14905548096,-201325.54280853271,0.0
2020-08-01 09:30:00-04:00,233099.14905548096,-201325.54280853271,0.0
2020-08-03 09:30:00-04:00,235711.8176651001,-201325.54280853271,0.011208400460515078
2020-08-04 09:30:00-04:00,240523.96881866455,-201325.54280853271,0.020415400471781142
2020-08-05 09:30:00-04:00,240537.31183624268,-201325.54280853271,5.54747938164013e-05
2020-08-06 09:30:00-04:00,242936.69556427002,-201325.54280853271,0.009975099953145161
2020-08-07 09:30:00-04:00,242936.69556427002,-201325.54280853271,0.0
2020-08-08 09:30:00-04:00,242936.69556427002,-201325.54280853271,0.0
2020-08-10 09:30:00-04:00,247695.5153274536,-201325.54280853271,0.019588723523756846
2020-08-11 09:30:00-04:00,245815.98044586182,-201325.54280853271,-0.007588086038243569
2020-08-12 09:30:00-04:00,247375.5676651001,-201325.54280853271,0.006344531451573987
2020-08-13 09:30:00-04:00,247108.99207305908,-201325.54280853271,-0.0010776148774801486
2020-08-14 09:30:00-04:00,247108.99207305908,-201325.54280853271,0.0
2020-08-15 09:30:00-04:00,247108.99207305908,-201325.54280853271,0.0
2020-08-17 09:30:00-04:00,249681.6723098755,-201325.54280853271,0.010411115416049999
2020-08-18 09:30:00-04:00,250628.09091949463,-201325.54280853271,0.003790500924090834
2020-08-19 09:30:00-04:00,245709.3176651001,-201325.54280853271,-0.01962578590591635
2020-08-20 09:30:00-04:00,249121.8350906372,-201325.54280853271,0.013888433120750943
2020-08-21 09:30:00-04:00,249121.8350906372,-201325.54280853271,0.0
2020-08-22 09:30:00-04:00,249121.8350906372,-201325.54280853271,0.0
2020-08-24 09:30:00-04:00,256599.94556427002,-201325.54280853271,0.030017884505836534
2020-08-25 09:30:00-04:00,258239.5502090454,-201325.54280853271,0.006389731070167937
2020-08-26 09:30:00-04:00,263238.3002090454,-201325.54280853271,0.019357027209633504
2020-08-27 09:30:00-04:00,264477.9804458618,-201325.54280853271,0.00470934600258377
2020-08-28 09:30:00-04:00,264477.9804458618,-201325.54280853271,0.0
2020-08-29 09:30:00-04:00,264477.9804458618,-201325.54280853271,0.0
2020-08-31 09:30:00-04:00,265504.3758010864,-201325.54280853271,0.0038808348184384833
2020-09-01 09:30:00-04:00,271449.5850906372,-201325.54280853271,0.022392132979401014
2020-09-02 09:30:00-04:00,273049.1606826782,-201325.54280853271,0.005892717027019545
2020-09-03 09:30:00-04:00,260065.75370025635,-201325.54280853271,-0.04754970478561704
2020-09-04 09:30:00-04:00,260065.75370025635,-201325.54280853271,0.0
2020-09-05 09:30:00-04:00,260065.75370025635,-201325.54280853271,0.0
2020-09-08 09:30:00-04:00,248628.59091949463,-201325.54280853271,-0.043977965641504024
2020-09-09 09:30:00-04:00,254320.52695465088,-201325.54280853271,0.022893328615610775
2020-09-10 09:30:00-04:00,246322.52695465088,-201325.54280853271,-0.03144850357055984
2020-09-11 09:30:00-04:00,246322.52695465088,-201325.54280853271,0.0
2020-09-12 09:30:00-04:00,246322.52695465088,-201325.54280853271,0.0
2020-09-14 09:30:00-04:00,253387.41068267822,-201325.54280853271,0.02868143573944426
2020-09-15 09:30:00-04:00,253907.3002090454,-201325.54280853271,0.002051757524047959
2020-09-16 09:30:00-04:00,243309.93393707275,-201325.54280853271,-0.04173714683763596
2020-09-17 09:30:00-04:00,245722.66068267822,-201325.54280853271,0.009916268960187491
2020-09-18 09:30:00-04:00,245722.66068267822,-201325.54280853271,0.0
2020-09-19 09:30:00-04:00,245722.66068267822,-201325.54280853271,0.0
2020-09-21 09:30:00-04:00,236658.27695465088,-201325.54280853271,-0.03688867645679994
2020-09-22 09:30:00-04:00,239764.14905548096,-201325.54280853271,0.013123868477354028
2020-09-23 09:30:00-04:00,226860.71881866455,-201325.54280853271,-0.05381717945592679
2020-09-24 09:30:00-04:00,228673.57929229736,-201325.54280853271,0.007991072597640203
2020-09-25 09:30:00-04:00,228673.57929229736,-201325.54280853271,0.0
2020-09-26 09:30:00-04:00,228673.57929229736,-201325.54280853271,0.0
2020-09-28 09:30:00-04:00,243856.46881866455,-201325.54280853271,0.06639546891842696
2020-09-29 09:30:00-04:00,242683.4223098755,-201325.54280853271,-0.004810397339351957
2020-09-30 09:30:00-04:00,248815.23044586182,-201325.54280853271,0.02526669550653038
2020-10-01 09:30:00-04:00,240830.57346343994,-201325.54280853271,-0.03209070830637595
2020-10-02 09:30:00-04:00,240830.57346343994,-201325.54280853271,0.0
2020-10-03 09:30:00-04:00,240830.57346343994,-201325.54280853271,0.0
2020-10-05 09:30:00-04:00,251774.49207305908,-201325.54280853271,0.045442397334491735
2020-10-06 09:30:00-04:00,249388.41068267822,-201325.54280853271,-0.0094770577064196
2020-10-07 09:30:00-04:00,255693.5153274536,-201325.54280853271,0.025282268039303668
2020-10-08 09:30:00-04:00,259305.93393707275,-201325.54280853271,0.014127924225973754
2020-10-09 09:30:00-04:00,259305.93393707275,-201325.54280853271,0.0
2020-10-10 09:30:00-04:00,259305.93393707275,-201325.54280853271,0.0
2020-10-12 09:30:00-04:00,268263.69556427,-201325.54280853271,0.034545147082407635
2020-10-13 09:30:00-04:00,266224.2071914673,-201325.54280853271,-0.00760255079806027
2020-10-14 09:30:00-04:00,256839.87580108643,-201325.54280853271,-0.03524972987761288
2020-10-15 09:30:00-04:00,263838.1258010864,-201325.54280853271,0.0272475213522525
2020-10-16 09:30:00-04:00,263838.1258010864,-201325.54280853271,0.0
2020-10-17 09:30:00-04:00,263838.1258010864,-201325.54280853271,0.0
2020-10-19 09:30:00-04:00,256506.62580108643,-201325.54280853271,-0.027787871740445058
2020-10-20 09:30:00-04:00,256333.32929229736,-201325.54280853271,-0.0006756024654249737
2020-10-21 09:30:00-04:00,255840.12580108643,-201325.54280853271,-0.0019240708673062823
2020-10-22 09:30:00-04:00,259799.1374282837,-201325.54280853271,0.015474553160106597
2020-10-23 09:30:00-04:00,259799.1374282837,-201325.54280853271,0.0
2020-10-24 09:30:00-04:00,259799.1374282837,-201325.54280853271,0.0
2020-10-26 09:30:00-04:00,251574.5502090454,-201325.54280853271,-0.03165748470396146
2020-10-27 09:30:00-04:00,241363.7653274536,-201325.54280853271,-0.0405875112292049
2020-10-28 09:30:00-04:00,234445.49207305908,-201325.54280853271,-0.028663263704925446
2020-10-29 09:30:00-04:00,236271.69556427002,-201325.54280853271,0.007789458756757961
2020-10-30 09:30:00-04:00,236271.69556427002,-201325.54280853271,0.0
2020-10-31 09:30:00-04:00,236271.69556427002,-201325.54280853271,0.0
2020-11-02 09:30:00-05:00,238831.07346343994,-201325.54280853271,0.010832350836851301
2020-11-03 09:30:00-05:00,243483.23044586182,-201325.54280853271,0.01947885974365904
2020-11-04 09:30:00-05:00,253040.8176651001,-201325.54280853271,0.039253574883726605
2020-11-05 09:30:00-05:00,264211.36417388916,-201325.54280853271,0.044145235586352305
2020-11-06 09:30:00-05:00,265131.1374282837,-201325.54280853271,0.0034812024731425417
2020-11-07 09:30:00-05:00,265131.1374282837,-201325.54280853271,0.0
2020-11-09 09:30:00-05:00,283846.46881866455,-201325.54280853271,0.07058896051182684
2020-11-10 09:30:00-05:00,269876.61417388916,-201325.54280853271,-0.049216235463193425
2020-11-11 09:30:00-05:00,273755.64905548096,-201325.54280853271,0.014373364263019939
2020-11-12 09:30:00-05:00,272662.57929229736,-201325.54280853271,-0.003992866510535653
2020-11-13 09:30:00-05:00,272249.3525466919,-201325.54280853271,-0.0015155242302702376
2020-11-14 09:30:00-05:00,272249.3525466919,-201325.54280853271,0.0
2020-11-16 09:30:00-05:00,279860.8118362427,-201325.54280853271,0.02795767636672486
2020-11-17 09:30:00-05:00,278514.46881866455,-201325.54280853271,-0.004810759351208893
2020-11-18 09:30:00-05:00,279767.4920730591,-201325.54280853271,0.0044989521000804444
2020-11-19 09:30:00-05:00,272689.2653274536,-201325.54280853271,-0.025300390310383336
2020-11-20 09:30:00-05:00,275221.9571914673,-201325.54280853271,0.009287831191199691
2020-11-21 09:30:00-05:00,275221.9571914673,-201325.54280853271,0.0
2020-11-23 09:30:00-05:00,274928.69556427,-201325.54280853271,-0.0010655458968095166
2020-11-24 09:30:00-05:00,278834.3758010864,-201325.54280853271,0.014206157086659399
2020-11-25 09:30:00-05:00,282726.75370025635,-201325.54280853271,0.013959462092818287
2020-11-26 09:30:00-05:00,282726.75370025635,-201325.54280853271,0.0
2020-11-27 09:30:00-05:00,283673.1723098755,-201325.54280853271,0.0033474674654332404
2020-11-28 09:30:00-05:00,283673.1723098755,-201325.54280853271,0.0
2020-11-30 09:30:00-05:00,282326.82929229736,-201325.54280853271,-0.004746106255361426
2020-12-01 09:30:00-05:00,285979.2769546509,-201325.54280853271,0.012936948541196092
2020-12-02 09:30:00-05:00,288407.9990493774,288407.9990493774,0.008492650658430856
2020-12-03 09:30:00-05:00,288407.9990493774,288407.9990493774,0.0
2020-12-04 09:30:00-05:00,288659.52480621333,144302.76192779536,0.0008721178249735395
2020-12-05 09:30:00-05:00,288659.52480621333,144302.76192779536,0.0
2020-12-07 09:30:00-05:00,289327.6176101684,144302.76192779536,0.0023144665134593456
2020-12-08 09:30:00-05:00,288816.7224075317,144302.76192779536,-0.0017658017124555503
2020-12-09 09:30:00-05:00,290058.6038467407,144302.76192779536,0.004299894510459312
2020-12-10 09:30:00-05:00,287893.17000885005,144302.76192779536,-0.007465504588289318
2020-12-11 09:30:00-05:00,287708.4595291137,144302.76192779536,-0.0006415938236070673
2020-12-12 09:30:00-05:00,287708.4595291137,144302.76192779536,0.0
2020-12-14 09:30:00-05:00,289178.2876846313,144302.76192779536,0.005108741529266103
2020-12-15 09:30:00-05:00,288690.9595291137,144302.76192779536,-0.0016852169622396662
2020-12-16 09:30:00-05:00,289642.02480621333,144302.76192779536,0.0032944061658559676
2020-12-17 09:30:00-05:00,290475.182887268,144302.76192779536,0.002876509655710846
2020-12-18 09:30:00-05:00,290093.9724075317,144302.76192779536,-0.0013123684989098106
2020-12-19 09:30:00-05:00,290093.9724075317,144302.76192779536,0.0
2020-12-21 09:30:00-05:00,288356.9124075317,144923.70192779537,-0.005987921726135492
2020-12-22 09:30:00-05:00,289630.22856964107,144923.70192779537,0.00441576430916224
2020-12-23 09:30:00-05:00,289657.74144805904,144923.70192779537,9.499311778959907e-05
2020-12-24 09:30:00-05:00,289579.13665069576,144923.70192779537,-0.0002713712983133387
2020-12-25 09:30:00-05:00,289579.13665069576,144923.70192779537,0.0
2020-12-28 09:30:00-05:00,291017.51808990474,144923.70192779537,0.0049671445803916026
2020-12-29 09:30:00-05:00,291831.0309683227,144923.70192779537,0.0027954086192387706
2020-12-30 09:30:00-05:00,291253.3204885864,144923.70192779537,-0.001979606068002515
2020-12-31 09:30:00-05:00,291033.24144805904,144923.70192779537,-0.000755627575878437
2021-01-01 09:30:00-05:00,291033.24144805904,363530.3412100219,0.0
2021-01-04 09:30:00-05:00,290344.89168609615,363530.3412100219,-0.002365192919331016
2021-01-05 09:30:00-05:00,291750.8400198364,363530.3412100219,0.004842338797750534
2021-01-06 09:30:00-05:00,291436.8928762817,363530.3412100219,-0.0010760796559603492
2021-01-07 09:30:00-05:00,290190.8400198364,363530.3412100219,-0.0042755494822485085
2021-01-08 09:30:00-05:00,289315.29192413326,363530.3412100219,-0.0030171458742228596
2021-01-09 09:30:00-05:00,289315.29192413326,363530.3412100219,0.0
2021-01-11 09:30:00-05:00,289849.5900198364,363530.3412100219,0.001846767559881446
2021-01-12 09:30:00-05:00,289646.7883535766,363530.3412100219,-0.0006996789826264616
2021-01-13 09:30:00-05:00,289685.7907339477,363530.3412100219,0.0001346549726748414
2021-01-14 09:30:00-05:00,289315.29192413326,363530.3412100219,-0.0012789678391741388
2021-01-15 09:30:00-05:00,291919.7986380004,545452.3594595336,0.009002312655323141
2021-01-16 09:30:00-05:00,291919.7986380004,545452.3594595336,0.0
2021-01-19 09:30:00-05:00,290829.5419241332,545452.3594595336,-0.003734781672753762
2021-01-20 09:30:00-05:00,288965.339317932,545452.3594595336,-0.006409949257106362
2021-01-21 09:30:00-05:00,286690.5960317992,545452.3594595336,-0.007872028152241639
2021-01-22 09:30:00-05:00,288198.1094595336,545452.3594595336,0.005258328834640835
2021-01-23 09:30:00-05:00,288198.1094595336,545452.3594595336,0.0
2021-01-25 09:30:00-05:00,287242.44042266835,545452.3594595336,-0.0033160142467881792
2021-01-26 09:30:00-05:00,286071.426994934,545452.3594595336,-0.004076742371396325
2021-01-27 09:30:00-05:00,289564.2986380004,545452.3594595336,0.01220978858237487
2021-01-28 09:30:00-05:00,292162.089317932,545452.3594595336,0.00897137765999001
2021-01-29 09:30:00-05:00,293182.6020132445,818313.3488394164,0.0034929675431023544
2021-01-30 09:30:00-05:00,293182.6020132445,818313.3488394164,0.0
2021-02-01 09:30:00-05:00,295852.78713287343,818313.3488394164,0.009107583810543662
2021-02-02 09:30:00-05:00,287562.65737213125,818313.3488394164,-0.028021131188529003
2021-02-03 09:30:00-05:00,283662.22542633046,818313.3488394164,-0.013563763742638124
2021-02-04 09:30:00-05:00,282935.2807852172,818313.3488394164,-0.0025627121835510858
2021-02-05 09:30:00-05:00,275609.7317739867,818313.3488394164,-0.025891253260817093
2021-02-06 09:30:00-05:00,275609.7317739867,818313.3488394164,0.0
2021-02-08 09:30:00-05:00,273899.5973059081,742191.3940893554,-0.006204913219396091
2021-02-09 09:30:00-05:00,273490.5817114257,742191.3940893554,-0.0014933048405529892
2021-02-10 09:30:00-05:00,270471.0399633788,742191.3940893554,-0.011040752223171468
2021-02-11 09:30:00-05:00,271529.68583740224,742191.3940893554,0.003914082166307953
2021-02-12 09:30:00-05:00,273201.83674682607,742191.3940893554,0.006158261864690262
2021-02-13 09:30:00-05:00,273201.83674682607,742191.3940893554,0.0
2021-02-16 09:30:00-05:00,268257.5243688964,742191.3940893554,-0.018097654235434524
